"",78,"","",""


786,""
"",78,"","",""


"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",11,"","",11,"","",11,"","","","","",12,"","",12,"","",12,"","",12,"","","","","",12,"","","","","",12,"","",12,"","",12,"","","","","",12,""
"Central Detention Facility*","","",1968,"","",1921,"","",1893,"","",1789,"",""
"",Correctional,"",729,"","",654,"","",594,"","",540,"","",513,"","",550,"","",526,"","",512,"","",505,"","",534,"","",521,"","",508,"",""
"",Treatment,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",Facility,"","",72,"","","","","","","",65,"","","","","","","",59,"","","","","","","",54,"","","","","","","",51,"","","","","","","",55,"","","","","","","",52,"","","","","","","",51,"","","","","","","",50,"","","","","","","",53,"","","","","","","",52,"","","","","","","",50,"","","","","",""
"Other Contract Facilities","","",123,"","",116,"","",106,"","",86,"","",74,"","",68,"","",76,"","",84,"","",80,"","",72,"","",78,"","",75,"",""
"",Total,"","",302,"","",293,"","",267,"","",259,"","",253,"","",251,"","",249,"","",251,"","",247,"","",248,"","",244,"","",237,""


"",""
"","","","",""


729,""
"",72,"","",""


654,""
"",65,"","",""


594,""
"",59,"","",""


540,""
"",54,"","",""


513,""
"",51,"","",""


550,""
"",55,"","",""


526,""
"",52,"","",""


512,""
"",51,"","",""


505,""
"",50,"","",""


534,""
"",53,"","",""


521,""
"",52,"","",""


508,""
"",50,"","",""


"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",12,"","",12,"","","","","",12,"","",13,"","",13,"","","","","",13,"","",13,"","","","","",13,"","",13,"","","","","",13,"","",13,"","","","","",13,""
"Central Detention Facility*","","",1706,"","",1715,"","",1749,"","",1679,"","",1659,"",""
"",Correctional,"",519,"","",529,"","",504,"","",503,"","",492,"","",509,"","",507,"","",509,"","",501,"","",511,"","",531,"","",531,"",""
"",Treatment,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",Facility,"","",51,"","","","","","","",52,"","","","","","","",50,"","","","","","","",50,"","","","","","","",49,"","","","","","","",50,"","","","","","","",50,"","","","","","","",50,"","","","","","","",50,"","","","","","","",51,"","","","","","","",53,"","","","","","","",53,"","","","","",""
"Other Contract Facilities","","",92,"","",94,"","",78,"","",75,"","",82,"","",78,"","",67,"","",72,"","",76,"","",28,"","",29,"","",28,"",""
"",Total,"","",238,"","",235,"","",228,"","",228,"","",231,"","",230,"","",236,"","",233,"","",231,"","",227,"","",224,"","",226,""


"",""
"","","","",""


519,""
"",51,"","",""


529,""
"",52,"","",""


504,""
"",50,"","",""


503,""
"",50,"","",""


492,""
"",49,"","",""


509,""
"",50,"","",""


507,""
"",50,"","",""


509,""
"",50,"","",""


501,""
"",50,"","",""


511,""
"",51,"","",""


531,""
"",53,"","",""


531,""
"",53,"","",""


"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",13,"","",13,"","",13,"","","","","",14,"","",14,"","",14,"","",14,"","","","","",14,"","","","","",14,"","",14,"","",14,"","","","","",14,""
"Central Detention Facility*","","",1544,"","",1490,"","",1452,"","",1364,"",""
"",Correctional,"",543,"","",500,"","",495,"","",487,"","",519,"","",512,"","",473,"","",460,"","",436,"","",431,"","",412,"","",408,"",""
"",Treatment,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",Facility,"","",54,"","","","","","","",50,"","","","","","","",49,"","","","","","","",48,"","","","","","","",51,"","","","","","","",51,"","","","","","","",47,"","","","","","","",46,"","","","","","","",43,"","","","","","","",43,"","","","","","","",41,"","","","","","","",40,"","","","","",""
"Other Contract Facilities","","",80,"","",73,"","",86,"","",96,"","",79,"","",74,"","",77,"","",67,"","",73,"","",88,"","",84,"","",69,"",""
"",Total,"","",229,"","",226,"","",220,"","",212,"","",204,"","",202,"","",198,"","",196,"","",196,"","",194,"","",185,"","",184,""


"",""
"","","","",""


543,""
"",54,"","",""


500,""
"",50,"","",""


495,""
"",49,"","",""


487,""
"",48,"","",""


519,""
"",51,"","",""


512,""
"",51,"","",""


473,""
"",47,"","",""


460,""
"",46,"","",""


436,""
"",43,"","",""


431,""
"",43,"","",""


412,""
"",41,"","",""


408,""
"",40,"","",""


"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","",14,"","",14,"","","","","",14,"","",15,"","",15,"","","","","",15,"","",15,"","","","","",15,"","",15,"","","","","",15,"","",15,"","","","","",15,""
"Central Detention Facility*","","",1215,"","",1114,"","",1037,"","","","","","","",""
"",Correctional,"",424,"","",433,"","",424,"","",414,"","",410,"","",421,"","",411,"","",417,"","",418,"","","","","","","","","","",""
"",Treatment,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"",Facility,"","",42,"","","","","","","",43,"","","","","","","",42,"","","","","","","",41,"","","","","","","",41,"","","","","","","",42,"","","","","","","",41,"","","","","","","",41,"","","","","","","",41,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Other Contract Facilities","","",71,"","",73,"","",71,"","",64,"","",67,"","",63,"","",68,"","",69,"","",73,"","","","","","","","","","",""
"",Total,"","",186,"","",183,"","",170,"","",160,"","",160,"","",159,"","",156,"","",152,"","",154,"","","","","","","","","",""


"",""
"","","","",""


424,""
"",42,"","",""


433,""
"",43,"","",""


424,""
"",42,"","",""


414,""
"",41,"","",""


410,""
"",41,"","",""


421,""
"",42,"","",""


411,""
"",41,"","",""


417,""
"",41,"","",""


418,""
"",41,"","",""


"",""
"","","","",""


"",""
"","","","",""


"",""
"","","","",""


